UID	common_name
DOID:0111531	Optic Nerve Aplasia, Bilateral
DOID:0111531	Optic Nerve Hypoplasia, Bilateral
DOID:0111531	Hypoplasia of the optic nerve
DOID:0111532	Osteoglophonic dwarfism
DOID:0111533	Osteogenesis imperfecta, Levin type
DOID:0111534	Osteolysis, Hereditary, Of Carpal Bones With Or Without Nephropathy
DOID:100	Intestinal infectious disease (disorder)
DOID:10003	Sensorineural Hearing Loss (disorder)
DOID:10003	Hearing Loss, Central
DOID:10003	Sensory hearing loss
DOID:10003	Hearing Loss, High-Frequency
DOID:10003	Congenital deafness
DOID:10003	Progressive hearing loss stapes fixation
DOID:10003	Neural hearing loss
DOID:10003	Low frequency deafness
DOID:10003	hearing impairment
DOID:10003	Deafness
DOID:10011	Thyroid Lymphoma
DOID:10016	Multiple Endocrine Neoplasia Type 2b
DOID:10017	Multiple Endocrine Neoplasia Type 1
DOID:1002	Endometritis
DOID:10021	Duodenal Cancer
DOID:10021	Duodenal Neoplasms
DOID:10021	Malignant neoplasm of duodenum
DOID:10022	Neoplasm of ampulla of Vater
DOID:10024	Migraine with Prolonged Aura
DOID:10024	Migraine with Typical Aura
DOID:10024	Basilar-Type Migraine
DOID:10024	Migraine with Aura
DOID:10027	General Paralysis
DOID:10027	Tabes Dorsalis
DOID:1003	Pelvic Inflammatory Disease
DOID:10030	Mediastinal Emphysema
DOID:10035	Neurosyphilis, Asymptomatic
DOID:10035	Neurosyphilis
DOID:10039	Neurosyphilis
DOID:10041	Familial Atypical Mole Melanoma Syndrome
DOID:10041	Dysplastic Nevus Syndrome
DOID:10041	Familial Atypical Multiple Mole-Melanoma
DOID:10047	Nodular melanoma
DOID:10054	Amelanotic Skin Melanoma
DOID:10071	Squamous Papilloma of the Larynx
DOID:10074	Hymenolepiasis
DOID:10079	Cysticercosis
DOID:10080	Sparganosis
DOID:10112	African Trypanosomiasis
DOID:10112	Trypanosomiasis
DOID:10113	Trypanosomiasis
DOID:10113	Chagas Disease
DOID:10113	African Trypanosomiasis
DOID:10113	Chronic Chagas' disease
DOID:10124	Corneal Diseases
DOID:10126	Keratoconus
DOID:10126	Keratoconus 1
DOID:10127	Cerebral artery occlusion
DOID:10127	Cerebral Infarction
DOID:10128	Venous Insufficiency
DOID:10128	Chronic venous insufficiency
DOID:10138	Xerophthalmia
DOID:10138	Dry Eye Syndromes
DOID:10140	Xerophthalmia
DOID:10140	Dry Eye Syndromes
DOID:10146	Thymic Lymphoma
DOID:10154	Malignant tumor of small intestine
DOID:10155	Intestinal Cancer
DOID:10155	Intestinal Neoplasms
DOID:10159	Aseptic necrosis
DOID:10159	Aseptic Necrosis of Bone
DOID:10159	Avascular necrosis of bone
DOID:10159	Bone necrosis
DOID:10175	Papilledema
DOID:10176	Retinitis
DOID:10176	Chorioretinitis
DOID:10176	Neuroretinitis
DOID:10176	Choroiditis
DOID:10182	Diabetic peripheral angiopathy
DOID:10184	Spindle cell lipoma
DOID:1019	Chronic osteomyelitis
DOID:1019	Osteomyelitis
DOID:10192	Lipoma
DOID:10192	Pleomorphic Lipoma
DOID:10193	Conventional Lipoma
DOID:10199	Lipoma of breast
DOID:10208	Chondroid lipoma
DOID:10211	Cholelithiasis
DOID:1022	Pinta
DOID:10223	Dermatomyositis
DOID:10223	Adult type dermatomyositis
DOID:1023	Borderline leprosy
DOID:1023	BB leprosy
DOID:10230	Atherosclerosis of aorta
DOID:10235	Brown Tendon Sheath Syndrome
DOID:10235	Ocular Motility Disorders
DOID:10236	Exhibitionism
DOID:1024	LEPROSY, SUSCEPTIBILITY TO, 2
DOID:1024	Leprosy
DOID:10241	Thalassemia
DOID:10242	Ehrlichiosis
DOID:10247	Other specified forms of pleural effusion, except tuberculous
DOID:10247	Pleurisy
DOID:1025	Tuberculoid leprosy
DOID:10250	Louping Ill
DOID:10264	Mumps
DOID:10273	Other heart block
DOID:10283	Malignant neoplasm of prostate
DOID:10283	Prostate Cancer, Hereditary, 4
DOID:10283	PROSTATE CANCER, HEREDITARY, 1
DOID:10283	Prostate Cancer, Hereditary, 13
DOID:10283	Prostate Cancer, Hereditary, 12
DOID:10283	Prostate Cancer, Hereditary, 9
DOID:10283	Prostate cancer, familial
DOID:10283	Prostate Cancer, Hereditary, 7
DOID:10283	Prostatic Neoplasms
DOID:10286	Prostate carcinoma
DOID:10289	Malignant Phyllodes Tumor of Prostate
DOID:1029	periodic paralysis (finding)
DOID:1029	Hypokalemic periodic paralysis type 1
DOID:1029	Familial Periodic Paralysis
DOID:1029	Hyperkalemic periodic paralysis
DOID:1029	Hypokalemic periodic paralysis
DOID:10290	Prostate Lymphoma
DOID:10293	Esotropia
DOID:10300	Secondary Raynaud's phenomenon
DOID:10300	Raynaud Disease
DOID:10300	Raynaud Phenomenon
DOID:10301	Sialadenitis
DOID:10301	Parotitis
DOID:10303	Parotitis
DOID:10303	Sialadenitis
DOID:10310	Viral meningitis
DOID:10310	Aseptic Meningitis
DOID:10314	Acute endocarditis
DOID:10314	Endocarditis
DOID:10316	Pneumoconiosis
DOID:10320	Asbestosis
DOID:10322	Berylliosis
DOID:10323	Byssinosis
DOID:10324	Anthracosis
DOID:10324	Anthracosilicosis
DOID:10325	Silicosis
DOID:10326	Caplan Syndrome
DOID:10327	Anthracosilicosis
DOID:10327	Anthracosis
DOID:10328	Siderosis
DOID:10337	Glaucomatous atrophy of optic disc
DOID:10348	Blepharophimosis
DOID:10348	Ankyloblepharon
DOID:10349	Breast Cyst
DOID:1035	Acute Basophilic Leukemia
DOID:1035	Aggressive natural killer-cell leukemia
DOID:10350	Breast Cyst
DOID:10353	Fibrosclerosis of breast
DOID:10354	Cystic Breast Disease
DOID:10354	Breast Fibrocystic Disease
DOID:1036	Chronic leukemia (category)
DOID:10361	Eosinophilic meningitis
DOID:10368	Epididymal Adenocarcinoma
DOID:1037	Lymphoid leukemia
DOID:10375	Amblyopia
DOID:10376	Amblyopia
DOID:10377	Refractive amblyopia
DOID:10383	Brachial plexus lesion
DOID:10383	Brachial Plexus Neuritis
DOID:10383	Neuralgic Amyotrophy
DOID:10383	Brachial Plexus Neuropathies
DOID:10383	AMYOTROPHY, HEREDITARY NEURALGIC
DOID:1039	Prolymphocytic Leukemia
DOID:10393	Osteoarthropathy, Primary Hypertrophic
DOID:10398	Pneumonic Plague
DOID:10398	Plague
DOID:104	Bacterial Infections
DOID:1040	B-CELL MALIGNANCY, LOW-GRADE
DOID:1040	Small Lymphocytic Lymphoma
DOID:1040	Chronic Lymphocytic Leukemia
DOID:1040	Richter's syndrome
DOID:10423	Acute periodontitis
DOID:10426	Klippel-Feil Syndrome
DOID:10439	Mooren's ulcer
DOID:10440	Fungal keratitis
DOID:10456	Tonsillitis
DOID:10456	Chronic tonsillitis
DOID:10457	Legionnaires' Disease
DOID:10458	Legionellosis
DOID:10459	Nasopharyngitis
DOID:10459	Upper Respiratory Infections
DOID:10459	Common Cold
DOID:10460	Chronic nasopharyngitis
DOID:10460	Nasopharyngitis
DOID:10460	Common Cold
DOID:10461	Early childhood caries
DOID:10461	Dental caries
DOID:10480	Congenital absence of diaphragm
DOID:10480	Diaphragmatic Eventration
DOID:10481	Disease of diaphragm
DOID:10481	Paralysis of diaphragm
DOID:10485	Esophageal Atresia
DOID:10486	Intestinal Atresia
DOID:10486	Jejunal Atresia
DOID:10487	Hirschsprung Disease
DOID:10487	Congenital Intestinal Aganglionosis
DOID:10487	Aganglionosis, Colonic
DOID:10488	Anus, Imperforate
DOID:10493	Addison Disease
DOID:10493	Adrenal gland hypofunction
DOID:10493	Adrenal cortical hypofunction
DOID:10499	Orbital Pseudotumor
DOID:10533	Pneumonia, Viral
DOID:10534	Malignant tumor of lesser curve of stomach
DOID:10534	Stomach Carcinoma
DOID:10534	GASTRIC CANCER, INTESTINAL
DOID:10534	Hereditary Diffuse Gastric Cancer
DOID:10534	Malignant tumor of greater curve of stomach
DOID:10534	Breast cancer, lobular
DOID:10534	Malignant neoplasm of body of stomach
DOID:10534	Stomach Neoplasms
DOID:10534	Malignant neoplasm of stomach
DOID:10540	Familial primary gastric lymphoma
DOID:10540	Gastric lymphoma
DOID:10541	Early gastric cancer
DOID:10548	Malignant neoplasm of cardioesophageal junction of stomach
DOID:10554	Polyneuropathy
DOID:10554	Meningoencephalitis
DOID:1056	Phosphatidylinositol 4,5-Bisphosphate 5-Phosphatase Deficiency
DOID:1056	Oculocerebrorenal Syndrome
DOID:10573	Osteomalacia
DOID:10573	Adult Rickets
DOID:10575	Calcium Metabolism Disorders
DOID:10579	Leukodystrophy
DOID:10581	Pseudoarylsulfatase A Deficiency
DOID:10581	Metachromatic leukodystrophy, juvenile type
DOID:10581	Metachromatic Leukodystrophy due to Saposin B Deficiency
DOID:10581	Leukodystrophy, Metachromatic
DOID:10581	Metachromatic Leukodystrophy, Infant
DOID:10581	Other sphingolipidosis
DOID:10581	Arylsulfatase A Deficiency
DOID:10581	Metachromatic Leukodystrophy, Adult-Type (disorder)
DOID:10582	PEROXISOME BIOGENESIS DISORDER 3B
DOID:10582	Refsum Disease
DOID:10582	Infantile Refsum Disease (disorder)
DOID:10582	Refsum Disease, Adult, 1
DOID:10584	RETINITIS PIGMENTOSA 1
DOID:10584	Retinitis Pigmentosa
DOID:10584	Pigmentary retinal dystrophy
DOID:10587	Infantile Globoid Cell Leukodystrophy
DOID:10587	Globoid cell leukodystrophy
DOID:10588	Balo's Concentric Sclerosis
DOID:10588	Diffuse Cerebral Sclerosis of Schilder
DOID:10588	Adrenoleukodystrophy
DOID:10588	Adrenomyeloneuropathy
DOID:1059	Developmental Academic Disorder
DOID:1059	Mental handicap
DOID:1059	Learning Disabilities
DOID:1059	Mental Retardation
DOID:1059	Abnormal mental state
DOID:1059	Learning Disorders
DOID:1059	Intellectual Disability
DOID:10591	Pre-Eclampsia
DOID:10591	HELLP Syndrome
DOID:10591	Gestosis
DOID:10591	Hypertension with albuminuria
DOID:10591	Preeclampsia Eclampsia 4
DOID:10591	BENT BONE DYSPLASIA SYNDROME
DOID:10591	Toxemia of pregnancy
DOID:10591	Pregnancy associated hypertension
DOID:10595	Hereditary Motor and Sensory Neuropathies
DOID:10595	Hereditary motor and sensory neuropathy, types I-IV
DOID:10595	Peroneal muscular atrophy (axonal type) (hypertrophic type)
DOID:10595	Hypertrophic neuropathy of infancy
DOID:10595	Charcot-Marie-Tooth Disease
DOID:10595	Dejerine-Sottas Disease (disorder)
DOID:10595	Roussy-Levy Syndrome (disorder)
DOID:106	Pleural Tuberculosis
DOID:1060	Hartnup Disease
DOID:10600	Tic disorder
DOID:10600	Chronic Motor or Vocal Tic Disorder
DOID:10603	Prediabetes syndrome
DOID:10603	Impaired glucose tolerance
DOID:10604	Lactose Intolerance, Adult Type
DOID:10604	LACTASE PERSISTENCE
DOID:10604	Lactose Intolerance
DOID:10605	Short Bowel Syndrome
DOID:10606	Blind Loop Syndrome
DOID:10608	Childhood celiac disease
DOID:10608	Celiac Disease
DOID:10609	Familial Hypophosphatemic Rickets
DOID:10609	Vitamin D-dependent rickets, type 1
DOID:10609	Vitamin D-dependent rickets
DOID:10609	Rickets
DOID:10609	Vitamin D-Dependent Rickets, Type 2A
DOID:10609	Vitamin D Hydroxylation-Deficient Rickets, Type 1B
DOID:10611	COMPLEMENT HYPERACTIVATION, ANGIOPATHIC THROMBOSIS, AND PROTEIN-LOSING ENTEROPATHY
DOID:10611	Protein-Losing Enteropathies
DOID:1062	FANCONI RENOTUBULAR SYNDROME 3
DOID:1062	FANCONI RENOTUBULAR SYNDROME 2
DOID:1062	FANCONI RENOTUBULAR SYNDROME 1
DOID:1062	Fanconi Syndrome
DOID:1062	De Toni-Debre-Fanconi Syndrome
DOID:1062	Adult Fanconi syndrome
DOID:10629	Microphthalmia, Syndromic 3
DOID:10629	Cryptophthalmos
DOID:10629	NANOPHTHALMOS 4
DOID:10629	Microphthalmia, Syndromic 5
DOID:10629	Microphthalmos
DOID:10629	MICROPHTHALMIA, SYNDROMIC 6 (disorder)
DOID:10629	Microphthalmia, syndromic 2
DOID:10629	MICROPHTHALMIA, SYNDROMIC 7
DOID:10629	Optic Nerve Hypoplasia and Abnormalities of the Central Nervous System
DOID:10629	NANOPHTHALMOS 1
DOID:10629	NANOPHTHALMOS 2 (disorder)
DOID:1063	Nephritis, Interstitial
DOID:1063	Pyelonephritis
DOID:1063	Nephritis, Tubulointerstitial
DOID:10632	Wolfram Syndrome
DOID:1064	Fanconi-Bickel Syndrome
DOID:1064	Cystinosis, benign, nonnephropathic
DOID:1064	CYSTINOSIS, ATYPICAL NEPHROPATHIC (disorder)
DOID:1064	Cystinosis, Infantile Nephropathic
DOID:1064	Cystinosis
DOID:1064	Juvenile nephropathic cystinosis (disorder)
DOID:1064	Nephropathic cystinosis
DOID:10646	Incipient Schizophrenia
DOID:10646	Schizotypal Personality Disorder
DOID:10652	Degenerative brain disorder
DOID:10652	Alzheimer's Disease
DOID:1067	Glaucoma, Open-Angle
DOID:1067	GLAUCOMA 1, OPEN ANGLE, D (disorder)
DOID:1067	Glaucoma 1, Open Angle, G
DOID:1067	GLAUCOMA 1, OPEN ANGLE, B
DOID:1067	Pigment dispersion syndrome (disorder)
DOID:1067	GLAUCOMA 1, OPEN ANGLE, A
DOID:1067	GLAUCOMA 1, OPEN ANGLE, O
DOID:1067	GLAUCOMA 1, OPEN ANGLE, M (disorder)
DOID:1067	GLAUCOMA 1, OPEN ANGLE, F (disorder)
DOID:1068	Glaucoma of childhood
DOID:1068	GLAUCOMA 1, OPEN ANGLE, A
DOID:10688	Gynecomastia
DOID:10690	Inflammatory disorder of breast
DOID:10690	Mastitis
DOID:10699	Paragonimiasis
DOID:1070	GLAUCOMA 1, OPEN ANGLE, E
DOID:1070	Glaucoma, Open-Angle
DOID:1070	Glaucoma, Primary Open Angle
DOID:10718	Giardiasis
DOID:1073	Renal hypertension
DOID:1074	Uremia
DOID:1074	Renal Insufficiency
DOID:1074	Kidney Failure
DOID:10754	Otitis Media
DOID:10754	Acute otitis media
DOID:10754	Chronic otitis media
DOID:1076	Chronic pyelonephritis
DOID:1076	Chronic interstitial nephritis
DOID:10762	Portal Hypertension
DOID:10763	Essential Hypertension
DOID:10763	Hypertensive disease
DOID:10772	Thrombotic Microangiopathies
DOID:10772	Congenital Thrombotic Thrombocytopenic Purpura
DOID:10772	Familial Thrombotic Thrombocytopenic Purpura
DOID:10772	Purpura, Thrombotic Thrombocytopenic
DOID:10773	Bubonic Plague
DOID:10773	Plague
DOID:10778	Giant cell myocarditis
DOID:10779	Myocarditis due to infectious agent
DOID:10780	Relative erythrocytosis
DOID:10780	Familial erythrocytosis
DOID:10780	Erythrocytosis familial, 1
DOID:10782	Mesenteric Lymphadenitis
DOID:10783	Methemoglobinemia
DOID:10787	Premature Menopause
DOID:10792	Chronic maxillary sinusitis
DOID:10792	Maxillary Sinusitis
DOID:1080	Filariasis
DOID:10808	Gastric ulcer
DOID:1081	Mansonelliasis
DOID:10816	Adenocarcinoma of duodenum
DOID:10817	Sexual Sadism
DOID:1082	Dirofilariasis
DOID:10823	Malignant essential hypertension
DOID:10824	Malignant Hypertension
DOID:10825	Hypertensive disease
DOID:10825	Essential Hypertension
DOID:10841	Encephalomyelitis, Eastern Equine
DOID:10842	Murray valley encephalitis
DOID:10844	Japanese Encephalitis
DOID:10845	Encephalitis, St. Louis
DOID:1085	Complete trisomy 18 syndrome
DOID:1085	Trisomy 18 Syndrome
DOID:10863	Paralytic strabismus
DOID:10864	Oculomotor Nerve Paralysis
DOID:10865	Abducens Nerve Palsy
DOID:10866	Oculomotor Nerve Paralysis
DOID:10871	Age related macular degeneration
DOID:10873	Exudative age-related macular degeneration
DOID:10873	Wet age-related macular degeneration
DOID:1088	Congenital meningocele
DOID:1088	Meningocele
DOID:10881	Hand, Foot and Mouth Disease
DOID:10883	Herpangina
DOID:10887	Leprosy, Lepromatous
DOID:1089	Spina Bifida Cystica
DOID:1089	Spina Bifida
DOID:1089	Meningomyelocele
DOID:1089	Myelocele
DOID:1089	Spinal meningocele
DOID:1089	Rachischisis
DOID:10892	Hypospadias 2, X-Linked
DOID:10892	Hypospadias 1, X-Linked
DOID:10892	Hypospadias
DOID:10907	Microcephaly
DOID:10908	X-linked hydrocephalus syndrome
DOID:10908	Cerebral ventriculomegaly
DOID:10908	Hydrocephalus
DOID:10908	HYDROCEPHALUS, CONGENITAL, 2, WITH OR WITHOUT BRAIN OR EYE ANOMALIES
DOID:10908	Congenital Hydrocephalus
DOID:10908	Hydrocephalus, X-Linked, with Congenital Idiopathic Intestinal Pseudoobstruction
DOID:10908	Congenital stenosis of aqueduct of Sylvius
DOID:10908	HYDROCEPHALUS, NONSYNDROMIC, AUTOSOMAL RECESSIVE 1
DOID:1091	Dental Diseases
DOID:1091	Tooth Diseases
DOID:10914	Amnestic Disorder
DOID:10914	Amnesia
DOID:10914	Memory dysfunction
DOID:10914	Memory impairment
DOID:10914	Wernicke-Korsakoff Syndrome
DOID:10915	Wernicke-Korsakoff Syndrome
DOID:10921	Spotted Fever Group Rickettsiosis
DOID:10923	Anemia, Sickle Cell
DOID:10923	Hemoglobin SC Disease
DOID:10930	Borderline Personality Disorder
DOID:10930	Explosive personality disorder
DOID:10931	Inadequate Personality
DOID:10931	Dependent Personality Disorder
DOID:10932	Obsessive-Compulsive Personality
DOID:10932	Compulsive Personality Disorder
DOID:10933	Obsessive-Compulsive Disorder
DOID:10934	Dissociative Identity Disorder
DOID:10935	Neurotic Disorders
DOID:10935	Dissociative disorder
DOID:10935	Conversion disorder
DOID:10935	Hysteria
DOID:10936	Schizoid Personality Disorder
DOID:10937	Disruptive, Impulse Control, and Conduct Disorders
DOID:10939	Antisocial Personality Disorder
DOID:1094	Attention Deficit Disorder
DOID:1094	Attention deficit hyperactivity disorder
DOID:10941	Nonruptured cerebral aneurysm
DOID:10941	Cerebral arterial aneurysm
DOID:10941	Intracranial Aneurysm
DOID:10944	Tongue Diseases
DOID:10952	Nephritic syndrome
DOID:10952	Nephritis
DOID:10952	Glomerulonephritis
DOID:10952	Kidney Diseases
DOID:10952	Renal glomerular disease
DOID:10955	Strongyloidiasis
DOID:10964	Middle Ear Cholesteatoma
DOID:10965	Cerebral Palsy
DOID:10965	Little's Disease
DOID:10965	Diplegic Infantile Cerebral Palsy
DOID:10965	Spastic cerebral palsy
DOID:10966	Nephrosis, congenital
DOID:10966	Nephrotic Syndrome, Minimal Change
DOID:10966	Lipoid nephrosis
DOID:10966	Nephrotic Syndrome
DOID:10967	Hemiplegic cerebral palsy
DOID:10968	Monoplegic Infantile Cerebral Palsy
DOID:10968	Cerebral Palsy
DOID:10969	Hemiplegia, Infantile
DOID:10969	Hemiplegia
DOID:10970	Cerebral Palsy, Spastic Quadriplegic, 1
DOID:10970	Cerebral Palsy, Quadriplegic, Infantile
DOID:10970	Cerebral Palsy, Spastic Quadriplegic, 2
DOID:10970	Cerebral Palsy
DOID:10972	Tubo-ovarian abscess
DOID:10974	Oophoritis
DOID:10976	Membranous glomerulonephritis
DOID:1098	Erythroblastosis, Fetal
DOID:1098	Anemia, Neonatal
DOID:1098	Autoimmune hemolytic anemia
DOID:10983	Hereditary nephritis
DOID:10983	Familial hematuria
DOID:10983	Hematuria, Benign Familial
DOID:10983	Alport Syndrome
DOID:10986	Discitis
DOID:1099	Hydrops fetalis due to alpha thalassemia
DOID:1099	Triple gene defect alpha thalassemia
DOID:1099	Hemoglobin H Constant Spring
DOID:1099	Hemoglobin Bart's hydrops syndrome
DOID:1099	Severe alpha thalassemia
DOID:1099	alpha-Thalassemia
DOID:10992	Leukoencephalitis, Acute Hemorrhagic
DOID:10997	Incipient cataract
DOID:110	Lens Diseases
DOID:1100	Ovarian Diseases
DOID:11014	Anorectal Malformations
DOID:11029	Pinguecula
DOID:11031	Bullous keratopathy
DOID:11037	Dissociative Amnesia
DOID:11037	Amnesia
DOID:11038	Depersonalization
DOID:11042	Felty Syndrome
DOID:11044	Gastroschisis
DOID:11044	Abdominal wall defect
DOID:11049	Meconium Aspiration Syndrome
DOID:11054	Bladder Neoplasm
DOID:11054	Malignant neoplasm of urinary bladder
DOID:1107	Malignant neoplasm of esophagus
DOID:1107	Esophageal carcinoma
DOID:1107	Esophageal Neoplasms
DOID:11077	Brucellosis
DOID:1108	Esophageal Melanoma
DOID:11088	Asphyxia Neonatorum
DOID:11100	Q Fever
DOID:11102	Bartonella Infections
DOID:11102	Oroya Fever
DOID:11103	Spotted Fever Group Rickettsiosis
DOID:11104	Spotted Fever Group Rickettsiosis
DOID:11105	Retinitis punctata albescens (disorder)
DOID:11105	Retinitis Pigmentosa
DOID:11105	Pigmentary retinal dystrophy
DOID:11105	Fundus Albipunctatus
DOID:11111	Hydronephrosis
DOID:11119	Gilles de la Tourette syndrome
DOID:11121	Pulpitis
DOID:11123	Henoch-Schoenlein Purpura
DOID:11123	Vasculitis, Leukocytoclastic, Cutaneous
DOID:11125	Thrombasthenia
DOID:11125	Gray Platelet Syndrome
DOID:11125	Qualitative platelet deficiency
DOID:11126	Acquired thrombocytopenia
DOID:11130	Secondary hypertension
DOID:11149	Malignant glaucoma
DOID:1115	Malignant neoplasm of muscle
DOID:1115	Malignant neoplasm of soft tissue
DOID:1115	Malignant neoplasm of connective and other soft tissue, site unspecified
DOID:11151	Cholecystolithiasis
DOID:11151	Cholelithiasis
DOID:11155	Anhidrosis
DOID:11155	Hypohidrosis
DOID:11156	Hypohidrosis
DOID:11156	Anhidrosis
DOID:11156	ANHIDROSIS, FAMILIAL GENERALIZED, WITH ABNORMAL OR ABSENT SWEAT GLANDS
DOID:1116	Bordetella Infections
DOID:11161	Neonatal respiratory failure
DOID:11162	Acute-on-chronic respiratory failure
DOID:11162	Acute respiratory failure
DOID:11164	Corneal Dystrophy, Band-Shaped
DOID:11165	Common wart
DOID:11165	Verruca plana
DOID:11165	Human papilloma virus infection
DOID:11165	Warts
DOID:11168	Condylomata Acuminata
DOID:11175	Enophthalmos
DOID:11180	Exudative otitis media
DOID:11180	Otitis Media with Effusion
DOID:11180	Serous otitis media
DOID:11189	Dental Pulp Stone
DOID:11190	Membranous conjunctivitis
DOID:11193	Syndactyly, type v
DOID:11193	SYNDACTYLY, TYPE III
DOID:11193	Syndactyly
DOID:11193	Syndactyly, Type IV
DOID:11193	Craniosynostosis, Philadelphia Type
DOID:11193	Syndactyly, Type I
DOID:11193	Syndactyly, type 2
DOID:11198	Thymic alymphoplasia
DOID:11198	DiGeorge Syndrome
DOID:11199	Hypoparathyroidism, Autosomal Recessive
DOID:11199	Hypoparathyroidism - autosomal dominant
DOID:11199	Congenital absence of parathyroid gland
DOID:11199	Hypoparathyroidism
DOID:11199	Hypoparathyroidism - X-linked
DOID:11199	Hypoparathyroidism familial isolated
DOID:112	Bleeding esophageal varices
DOID:11200	T-lymphocyte immunodeficiency
DOID:11201	Parathyroid Diseases
DOID:11202	Familial hyperparathyroidism
DOID:11202	Hyperparathyroidism, Primary
DOID:11202	Familial benign hypercalcemia
DOID:11202	Parathyroid hyperplasia
DOID:11204	Keratoconjunctivitis, Vernal
DOID:11204	Allergic Conjunctivitis
DOID:11206	Opioid-Related Disorders
DOID:11206	Opioid abuse
DOID:11211	Hydrophthalmos
DOID:11211	GLAUCOMA 3, PRIMARY CONGENITAL, A
DOID:11211	GLAUCOMA, PRIMARY OPEN ANGLE, JUVENILE-ONSET
DOID:11211	Simple buphthalmos
DOID:11211	Buphthalmos
DOID:11212	Hydrophthalmos
DOID:11212	Simple buphthalmos
DOID:11212	Axenfeld anomaly (disorder)
DOID:11212	Buphthalmos
DOID:11212	Glaucoma of childhood
DOID:11213	Acute contagious conjunctivitis
DOID:11219	Acute follicular conjunctivitis
DOID:11227	Conjunctivitis, Acute Hemorrhagic
DOID:1123	Spondylosis
DOID:1123	Spondylarthropathies
DOID:1123	Osteoarthritis, Spine
DOID:11239	Primary malignant neoplasm of appendix
DOID:11239	Malignant neoplasm of appendix
DOID:11239	Appendiceal Neoplasms
DOID:11240	Appendiceal Neoplasms
DOID:11243	Anemia of prematurity
DOID:11244	Anemia, Neonatal
DOID:11244	Erythroblastosis, Fetal
DOID:11247	Purpura Fulminans
DOID:11247	Disseminated Intravascular Coagulation
DOID:11249	Vitamin K Deficiency
DOID:11252	Iron-Refractory Iron Deficiency Anemia
DOID:11256	TYPHUS
DOID:11257	Phobia, Social
DOID:11258	Cat-Scratch Disease
DOID:11260	Rabies (disorder)
DOID:11262	Psittacosis
DOID:11262	Chlamydia psittaci infection
DOID:11265	Trachoma
DOID:11266	Nephropathia Epidemica
DOID:11266	Hantavirus Infections
DOID:11266	Hemorrhagic Fever with Renal Syndrome
DOID:11267	Keratomalacia
DOID:11269	Periapical Periodontitis
DOID:11269	Asymptomatic periapical periodontitis
DOID:11277	Toxic multinodular goiter
DOID:11277	Toxic nodular goiter
DOID:1129	Pituitary Apoplexy
DOID:11294	Arteriovenous hemangioma
DOID:11295	Microaneurysm
DOID:11295	Retinal Microaneurysm
DOID:11320	Kyasanur Forest Disease
DOID:11328	Psychotic Disorders
DOID:11328	Schizophreniform Disorders
DOID:11328	Schizophreniform psychosis NOS
DOID:11329	Fibrous bands
DOID:11330	Erysipelas
DOID:11335	Sarcoidosis
DOID:11335	Complement deficiency disease
DOID:11335	Uveoparotid Fever
DOID:11336	Rhinoscleroma
DOID:11338	Lockjaw
DOID:11338	Tetanus
DOID:11339	Pneumocystis jiroveci pneumonia
DOID:1134	Gingival Recession
DOID:11342	Arcus Senilis
DOID:11353	Bladder Diverticulum
DOID:11354	Urinary Bladder Calculi (disorder)
DOID:11355	Urinary Bladder Calculi (disorder)
DOID:11364	Lens Subluxation
DOID:11367	Congenital aphakia
DOID:11367	Aphakia, congenital primary
DOID:11371	Functional diarrhea
DOID:11372	Megacolon
DOID:11379	Gnathostomiasis
DOID:1138	Spinal Meningioma
DOID:1138	Meningioma
DOID:11382	Corneal Neovascularization
DOID:11383	Cryptorchidism
DOID:11387	Epidural Abscess
